TimeStamp,x,y,Heading,Speed,Accel,DesiredSpd,Speed_Lead,Spacing,Dist2StopBar
64.606,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.624,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.638,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.653,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.670,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.687,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.701,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.717,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.735,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.749,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.765,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.781,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.800,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.814,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.829,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.847,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.861,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.877,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.893,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.909,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.926,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.941,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.959,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.973,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
64.989,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.006,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.024,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.039,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.054,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.072,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.086,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.103,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.118,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.136,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.150,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.166,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.183,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.200,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.215,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.230,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.248,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.262,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.278,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.295,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.312,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.327,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.342,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.358,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.374,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.391,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.407,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.424,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.439,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.455,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.469,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.487,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.501,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.517,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.533,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.550,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.566,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.582,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.598,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.614,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.630,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.645,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.664,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.678,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.694,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.710,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.726,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.742,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.757,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.775,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.791,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.805,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.821,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.839,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.853,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.869,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.887,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.901,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.917,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.934,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.949,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.966,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
65.982,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.001,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.015,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.031,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.048,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.063,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.079,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.095,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.112,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.126,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.142,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.158,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.175,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.191,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.207,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.224,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.239,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.254,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.270,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.287,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.302,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.318,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.334,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.351,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.366,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.382,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.400,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.414,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.431,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.446,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.463,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.477,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.493,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.509,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.525,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.541,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.558,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.576,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.589,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.605,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.623,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.637,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.653,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.670,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.688,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.702,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.717,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.735,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.749,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.765,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.781,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.799,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.813,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.830,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.846,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.864,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.878,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.894,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.910,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.927,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.942,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.957,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.973,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
66.989,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.007,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.022,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.041,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.055,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.071,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.087,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.104,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.119,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.135,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.152,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.167,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.183,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.199,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.216,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.231,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.246,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.262,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.280,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.295,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.310,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.326,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.343,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.358,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.374,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.390,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.407,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.423,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.438,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.456,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.469,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.485,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.501,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.517,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.534,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.550,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.568,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.582,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.598,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.614,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.631,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.646,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.661,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.680,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.694,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.710,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.725,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.743,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.757,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.773,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.791,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.805,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.821,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.837,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.855,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.869,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.885,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.903,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.917,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.933,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.949,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.967,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.981,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
67.998,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.014,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.032,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.046,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.062,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.080,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.094,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.110,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.126,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.144,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.159,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.174,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.193,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.206,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.223,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.238,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.256,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.272,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.287,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.303,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.319,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.335,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.351,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.368,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.382,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.399,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.414,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.433,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.447,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.461,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.478,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.493,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.510,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.525,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.544,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.558,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.573,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.589,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.607,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.622,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.637,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.655,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.670,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.685,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.701,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.717,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.734,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.749,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.766,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.783,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.798,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.813,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.831,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.845,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.861,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.877,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.895,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.910,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.926,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.944,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.958,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.974,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
68.990,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.008,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.023,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.039,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.057,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.071,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.087,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.103,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.121,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.135,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.150,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.167,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.185,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.199,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.215,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.230,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.248,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.262,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.278,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.295,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.311,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.327,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.342,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.360,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.374,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.390,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.406,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.425,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.439,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.455,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.469,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.487,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.502,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.517,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.533,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.551,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.565,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.581,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.600,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.614,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.629,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.645,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.661,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.677,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.694,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.712,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.726,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.742,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.757,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.775,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.790,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.806,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.822,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.840,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.854,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.869,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.887,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.901,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.918,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.934,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.951,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.966,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.982,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
69.999,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
70.016,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
70.031,39.682,-75.757,24.600,0.000,0.000,1.491,20.000,250.000,111.946
70.047,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
70.064,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
70.079,0.000,0.000,24.600,0.000,0.000,1.491,20.000,250.000,111.946
