index,x,y,z,latitude,longitude,altitude
83,52.23313903808594,17.40582275390625,236.7747344970703,42.30043705638914,-83.69864878782874,236.7747344970703
84,52.1611328125,16.91059112548828,236.77987670898438,42.300441505141464,-83.69864966238504,236.77987670898438
85,52.09261703491211,16.414756774902344,236.7855682373047,42.30044595930778,-83.69865049454786,236.7855682373047
86,52.028099060058594,15.918280601501465,236.79177856445312,42.30045041923941,-83.69865127815513,236.79177856445312
87,51.968101501464844,15.421124458312988,236.7972412109375,42.30045488527901,-83.69865200685936,236.7972412109375
88,51.913246154785156,14.92326545715332,236.80203247070312,42.30045935763221,-83.69865267310854,236.80203247070312
89,51.86507034301758,14.424633026123047,236.80845642089844,42.30046383693292,-83.69865325823099,236.80845642089844
90,51.82516098022461,13.925212860107422,236.81576538085938,42.30046832330967,-83.69865374295274,236.81576538085938
91,51.795074462890625,13.425041198730469,236.822998046875,42.30047281643692,-83.6986541083705,236.822998046875
92,51.77577209472656,12.924285888671875,236.8292236328125,42.30047731480687,-83.69865434280867,236.8292236328125
93,51.76850891113281,12.423127174377441,236.83383178710938,42.30048181680036,-83.69865443102414,236.83383178710938
94,51.77272415161133,11.921868324279785,236.8399200439453,42.30048631969302,-83.69865437982766,236.8399200439453
95,51.785308837890625,11.420825004577637,236.84776306152344,42.30049082064923,-83.69865422697953,236.84776306152344
96,51.8037223815918,10.920182228088379,236.85641479492188,42.300495318006995,-83.69865400333664,236.85641479492188
97,51.825592041015625,10.420002937316895,236.8649139404297,42.30049981120084,-83.69865373771728,236.8649139404297
98,51.84856414794922,9.920222282409668,236.872314453125,42.300504300813344,-83.69865345870805,236.872314453125
99,51.87062454223633,9.413476943969727,236.8685760498047,42.30050885299045,-83.6986531907721,236.8685760498047
100,51.87062454223633,9.413476943969727,236.8685760498047,42.30050885299045,-83.6986531907721,236.8685760498047
101,51.891361236572266,8.913716316223145,236.87254333496094,42.30051334242245,-83.69865293891324,236.87254333496094
102,51.912086486816406,8.413954734802246,236.87652587890625,42.300517831862635,-83.69865268719336,236.87652587890625
103,51.93278884887695,7.914190769195557,236.8804931640625,42.30052232132397,-83.69865243575148,236.8804931640625
104,51.95345687866211,7.414425373077393,236.8844757080078,42.300526810797834,-83.69865218472658,236.8844757080078
105,51.97407913208008,6.9146575927734375,236.88845825195312,42.30053130029276,-83.69865193425767,236.88845825195312
106,51.99464416503906,6.414886474609375,236.89242553710938,42.30053578981736,-83.69865168448372,236.89242553710938
107,52.01513671875,5.915112018585205,236.8964080810547,42.30054027937163,-83.69865143559008,236.8964080810547
108,52.03555679321289,5.4153337478637695,236.900390625,42.30054476895987,-83.69865118757674,236.900390625
109,52.05588150024414,4.91555118560791,236.90438842773438,42.30054925858633,-83.69865094072169,236.90438842773438
110,52.07610321044922,4.4157633781433105,236.9083709716797,42.300553748259574,-83.69865069511759,236.9083709716797
111,52.09620666503906,3.915971040725708,236.912353515625,42.300558237973206,-83.69865045094978,236.912353515625
112,52.116188049316406,3.416172742843628,236.91635131835938,42.300562727740044,-83.69865020826458,236.91635131835938
113,52.13602828979492,2.9163684844970703,236.92034912109375,42.300567217560115,-83.69864996729365,236.92034912109375
114,52.15571975708008,2.416557788848877,236.92434692382812,42.30057170743771,-83.69864972812965,236.92434692382812
115,52.17525100708008,1.9167404174804688,236.92835998535156,42.30057619737494,-83.69864949091159,236.92835998535156
116,52.19461441040039,1.4169154167175293,236.932373046875,42.300580687380375,-83.69864925573212,236.932373046875
117,52.21379089355469,0.9170830249786377,236.93638610839844,42.300585177451865,-83.69864902282289,236.93638610839844
118,52.23276901245117,0.41724279522895813,236.94039916992188,42.3005896675935,-83.69864879232293,236.94039916992188
119,52.25154113769531,-0.08260618895292282,236.94442749023438,42.300594157813435,-83.69864856432486,236.94442749023438
