index,x,y,z,latitide,longitude,altitude
0,129.908935546875,-224.15145874023438,244.033935546875,42.302606970366554,-83.69770537139738,244.033935546875
1,109.453369140625,-60.56306076049805,238.56333923339844,42.30113746063037,-83.69795381580771,238.56333923339844
2,100.36329650878906,63.37815475463867,236.29945373535156,42.30002407752451,-83.69806421987523,236.29945373535156
3,55.18695068359375,42.16797637939453,236.76719665527344,42.30021461323315,-83.69861291211757,236.76719665527344
4,56.35572814941406,-10.1939058303833,237.1010284423828,42.300684989096936,-83.69859871665494,237.1010284423828
5,57.89147186279297,-66.89228820800781,238.0032958984375,42.30119431653097,-83.69858006417994,238.0032958984375
6,81.16478729248047,-122.73436737060547,240.28717041015625,42.30169594767753,-83.69829739661583,240.28717041015625
